,height,nb_frames,time,video_id,width
569,720,5757,191.899333,7000101726,1280
570,720,5613,187.099333,7000066842,1280
571,720,17361,578.699333,7000101200,1280
572,720,16168,539.471367,7000109493,1280
573,720,15048,501.599333,7000084277,1280
574,720,13221,440.699333,7000083479,1280
575,720,5915,197.166333,7000100472,1280
576,720,23377,779.233333,7000062255,1280
577,720,1622,54.066333,7000054459,1280
578,720,7838,261.266333,7000080466,1280
579,720,5113,170.433333,7000065074,1280
580,720,15784,526.133333,7000064694,1280
581,720,8921,297.366333,7000073435,1280
582,720,6799,226.633333,7000079026,1280
583,720,16083,536.099333,7000065211,1280
584,720,9936,331.199333,7000085384,1280
585,720,11320,377.333333,7000068960,1280
586,720,3808,126.933333,7000090757,1280
587,720,2271,75.699333,7000103745,1280
588,720,13185,439.499333,7000060086,1280
589,720,8601,286.699333,7000092085,1280
590,720,16431,548.247367,7000107317,1280
591,720,10423,347.433333,7000092942,1280
592,720,14609,487.453367,7000110242,1280
593,720,6090,202.999333,7000055001,1280
594,720,11457,381.899333,7000060389,1280
595,720,3950,131.797367,7000107210,1280
596,720,10554,351.799333,7000069429,1280
597,720,15223,507.433333,7000064824,1280
598,720,10776,359.199333,7000088080,1280
599,720,6694,223.133333,7000073434,1280
600,720,14018,467.266333,7000075267,1280
601,720,19120,637.970367,7000112900,1280
602,720,14220,474.473367,7000104781,1280
603,720,10942,365.097367,7000109717,1280
604,720,9200,306.666333,7000082016,1280
605,720,8367,278.899333,7000084488,1280
606,720,2964,98.799333,7000053644,1280
607,720,11778,392.599333,7000091905,1280
608,720,6835,227.833333,7000092082,1280
609,720,14877,495.899333,7000090857,1280
610,720,7834,261.133333,7000081450,1280
611,720,7601,253.366333,7000067639,1280
612,720,8247,275.174367,7000107045,1280
613,720,7052,235.066333,7000100739,1280
614,720,14678,489.755367,7000111609,1280
615,720,1839,61.299333,7000053418,1280
616,720,16969,565.633333,7000073437,1280
617,720,15489,516.299333,7000058659,1280
618,720,7422,247.399333,7000098909,1280
619,720,9075,302.802367,7000104530,1280
620,720,22306,743.533333,7000099073,1280
621,720,7828,260.933333,7000062724,1280
622,720,11837,394.566333,7000081178,1280
623,720,22297,743.233333,7000080465,1280
624,720,9315,310.499333,7000059937,1280
625,720,13820,460.666333,7000093058,1280
626,720,6342,211.399333,7000066824,1280
627,720,16636,554.533333,7000085156,1280
628,720,6033,201.300367,7000107499,1280
629,720,16041,534.699333,7000068516,1280
630,720,7794,259.799333,7000066831,1280
631,720,8865,295.499333,7000078727,1280
632,720,7013,234.000367,7000108008,1280
633,720,11917,397.233333,7000100557,1280
634,720,14819,493.966333,7000076508,1280
635,720,8757,292.191367,7000107630,1280
636,720,6442,214.733333,7000065244,1280
637,720,6932,231.066333,7000100547,1280
638,720,2255,75.166333,7000054890,1280
639,720,10698,356.599333,7000097795,1280
640,720,13360,445.778367,7000108085,1280
641,720,12938,431.266333,7000065106,1280
642,720,29834,994.466333,7000071113,1280
643,720,16636,554.533333,7000085399,1280
644,720,13024,434.133333,7000092450,1280
645,720,6558,218.599333,7000077234,1280
646,720,13449,448.299333,7000068973,1280
647,720,7008,233.833367,7000106989,1280
648,720,27025,900.833333,7000055994,1280
649,720,5958,198.798367,7000109914,1280
650,720,14792,493.066333,7000089414,1280
651,300,11856,395.200000,7000073182,534
652,720,5114,170.636367,7000113250,1280
653,720,7724,257.466333,7000102579,1280
654,720,24030,800.999333,7000082524,1280
655,720,9403,313.433333,7000066828,1280
656,300,12707,423.990233,7000061727,534
657,720,12333,411.099333,7000075272,1280
658,720,11620,387.333333,7000082951,1280
659,720,14854,495.628367,7000112409,1280
660,720,17258,575.266333,7000082881,1280
661,720,13079,435.966333,7000076514,1280
662,720,7160,238.666333,7000082658,1280
663,720,10934,364.466333,7000086705,1280
664,720,6314,210.466333,7000060493,1280
665,720,13280,443.108367,7000105239,1280
666,720,15648,521.599333,7000090562,1280
667,720,5762,192.066333,7000086073,1280
668,720,13718,457.266333,7000090465,1280
669,720,17983,600.032367,7000107491,1280
670,720,4656,155.354367,7000111146,1280
671,720,13328,444.266333,7000061658,1280
672,720,11578,385.933333,7000074835,1280
673,720,15294,509.799333,7000059248,1280
674,720,3492,116.399333,7000054652,1280
675,720,19340,644.666333,7000081461,1280
676,720,13111,437.033333,7000073377,1280
677,720,5022,167.399333,7000082252,1280
678,720,14009,466.966333,7000075338,1280
679,720,9690,322.999333,7000087593,1280
680,720,9281,309.366333,7000068944,1280
681,720,16630,554.887367,7000104761,1280
682,720,10013,333.766333,7000069216,1280
683,720,23933,797.766333,7000070755,1280
684,720,6684,222.799333,7000053851,1280
685,504,2231,74.440367,7000109479,896
686,720,8638,288.220367,7000107500,1280
687,720,14502,483.399333,7000074617,1280
688,720,10722,357.757367,7000113159,1280
689,720,14196,473.199333,7000076974,1280
690,720,1622,54.066333,7000056602,1280
691,720,19596,653.199333,7000086248,1280
692,720,19192,640.372367,7000104946,1280
693,720,3044,101.466333,7000102445,1280
694,720,6455,215.166333,7000094644,1280
695,720,5966,198.866333,7000099106,1280
696,720,15908,530.266333,7000066823,1280
697,720,14018,467.266333,7000100149,1280
698,720,11394,379.799333,7000080347,1280
699,720,15944,531.466333,7000079106,1280
700,720,11929,397.633333,7000054897,1280
701,720,104323,3477.433333,7000069016,1280
702,720,13429,448.080367,7000114330,1280
703,720,4673,155.766333,7000101191,1280
704,720,1123,37.470367,7000109430,1280
705,720,11804,393.466333,7000088641,1280
706,720,11057,368.566333,7000097242,1280
707,720,10994,366.832367,7000112661,1280
708,720,14283,476.575367,7000112920,1280
709,720,17983,600.032367,7000110478,1280
710,720,13764,458.799333,7000071823,1280
711,720,11311,377.033333,7000059885,1280
712,720,15537,518.417367,7000111875,1280
713,720,5818,193.933333,7000091872,1280
714,720,11682,389.789367,7000108993,1280
715,720,10804,360.133333,7000073735,1280
716,720,5297,176.566333,7000103747,1280
717,720,10757,358.924367,7000107325,1280
718,720,8394,280.079367,7000105696,1280
719,720,12837,427.899333,7000084768,1280
720,720,16152,538.399333,7000055575,1280
721,720,7558,251.933333,7000084513,1280
722,720,9366,312.199333,7000085544,1280
723,720,11074,369.133333,7000069987,1280
724,720,14557,485.233333,7000102286,1280
725,720,6807,226.899333,7000078802,1280
726,720,4358,145.411367,7000113985,1280
727,720,8727,290.899333,7000078720,1280
728,720,8375,279.166333,7000084132,1280
729,720,2026,67.600367,7000104637,1280
730,720,15218,507.266333,7000086731,1280
731,720,6679,222.633333,7000076462,1280
732,720,1813,60.433333,7000053898,1280
733,720,9173,305.766333,7000070404,1280
734,720,12310,410.333333,7000083197,1280
735,720,6004,200.133333,7000083853,1280
736,720,9303,310.099333,7000060087,1280
737,720,7882,262.995367,7000105715,1280
738,720,13390,446.333333,7000062761,1280
739,720,19454,648.466333,7000094011,1280
740,720,8908,296.933333,7000069009,1280
741,720,15166,505.533333,7000093502,1280
742,720,5752,191.733333,7000085400,1280
743,720,14615,487.166333,7000068296,1280
744,720,4646,154.866333,7000068964,1280
745,720,9750,325.324367,7000114567,1280
746,720,28449,948.299333,7000100560,1280
747,720,14532,484.884367,7000112218,1280
748,720,9372,312.399333,7000097981,1280
749,720,5797,193.426367,7000106884,1280
750,720,18454,615.133333,7000072987,1280
751,720,13448,448.266333,7000074032,1280
752,720,6973,232.433333,7000085405,1280
753,720,24284,809.466333,7000080469,1280
754,720,21159,705.299333,7000076627,1280
755,720,16146,538.199333,7000099566,1280
756,720,11186,373.239367,7000106929,1280
757,720,21005,700.166333,7000076608,1280
758,720,7522,250.733333,7000072768,1280
759,720,13856,461.866333,7000078861,1280
760,720,6809,227.193367,7000107637,1280
761,720,8718,290.599333,7000091433,1280
762,720,6519,217.516367,7000111941,1280
763,720,7883,262.766333,7000087382,1280
764,720,17089,569.633333,7000079077,1280
765,720,7699,256.633333,7000089882,1280
766,720,4207,140.233333,7000063360,1280
767,720,14366,478.866333,7000081906,1280
768,720,7927,264.233333,7000067825,1280
769,720,14703,490.099333,7000058657,1280
770,720,13900,463.333333,7000074974,1280
771,720,14717,490.566333,7000064690,1280
772,720,7981,266.033333,7000068747,1280
773,720,16249,541.633333,7000061644,1280
774,720,7817,260.566333,7000068722,1280
775,720,4373,145.766333,7000103440,1280
776,720,5090,169.835367,7000105011,1280
777,720,15560,518.666333,7000084669,1280
778,720,18620,621.286367,7000108668,1280
779,720,16611,554.253367,7000113988,1280
780,720,8748,291.891367,7000113927,1280
781,720,5964,198.799333,7000077669,1280
782,720,5901,196.699333,7000097993,1280
783,720,9938,331.266333,7000103942,1280
784,720,12024,400.799333,7000079896,1280
785,720,4826,160.866333,7000102739,1280
786,720,4676,155.866333,7000103439,1280
787,720,4498,150.082367,7000110633,1280
788,720,12703,423.433333,7000102744,1280
789,720,5834,194.466333,7000080022,1280
790,720,13505,450.616367,7000108288,1280
791,720,14969,498.966333,7000085061,1280
792,720,1902,63.399333,7000059038,1280
793,720,11597,386.952367,7000107021,1280
794,720,11635,387.833333,7000090219,1280
795,720,16012,534.266367,7000108080,1280
796,720,3770,125.791367,7000109642,1280
797,720,12246,408.199333,7000073334,1280
798,720,12592,419.733333,7000081823,1280
799,720,16666,555.533333,7000076877,1280
800,720,14347,478.233333,7000074783,1280
801,720,17938,597.933333,7000077373,1280
802,720,11074,369.133333,7000076217,1280
803,720,2026,67.600367,7000104632,1280
804,720,11507,383.566333,7000099072,1280
805,720,1882,62.733333,7000056420,1280
806,720,13640,455.120367,7000112225,1280
807,720,1687,56.233333,7000055319,1280
808,720,12488,416.266333,7000097796,1280
809,720,8584,286.133333,7000088073,1280
810,720,5338,177.933333,7000070487,1280
811,720,13590,452.999333,7000095257,1280
812,720,12279,409.299333,7000078864,1280
813,720,5912,197.066333,7000088142,1280
814,720,12305,410.166333,7000081357,1280
815,720,13089,436.299333,7000093711,1280
816,720,7166,238.866333,7000061653,1280
817,720,14801,493.366333,7000059043,1280
818,720,8011,267.033333,7000089367,1280
819,720,17785,592.833333,7000077992,1280
820,720,14234,474.940367,7000111399,1280
821,720,13430,447.666333,7000061565,1280
822,720,14771,492.366333,7000081091,1280
823,720,28413,947.099333,7000083854,1280
824,720,15550,518.333333,7000065318,1280
825,720,15453,515.099333,7000055324,1280
826,720,16122,537.399333,7000063110,1280
827,720,15144,504.799333,7000072956,1280
828,720,16359,545.299333,7000059040,1280
829,720,7658,255.266333,7000079105,1280
830,720,5486,183.049367,7000113428,1280
831,720,17760,591.999333,7000100545,1280
832,720,7821,260.699333,7000061992,1280
833,720,2187,72.972367,7000104873,1280
834,720,12428,414.680367,7000113457,1280
835,720,5191,173.033333,7000101241,1280
836,720,18287,609.566333,7000063971,1280
837,720,12338,411.266333,7000101526,1280
838,720,16272,542.399333,7000077668,1280
839,720,9683,323.089367,7000106085,1280
840,720,16268,542.266333,7000074377,1280
841,720,14280,475.999333,7000053413,1280
842,720,10659,355.299333,7000068513,1280
843,720,14747,492.057367,7000105458,1280
844,720,4334,144.466333,7000083848,1280
845,720,15937,531.233333,7000074519,1280
846,720,18284,610.075367,7000107735,1280
847,720,12748,424.933333,7000076400,1280
848,720,19442,648.066333,7000073176,1280
849,720,9191,306.366333,7000062858,1280
850,720,11471,382.748367,7000109261,1280
851,720,12343,411.433333,7000062907,1280
852,720,17047,568.233333,7000056421,1280
853,720,13328,444.266333,7000101223,1280
854,720,14643,488.099333,7000077673,1280
855,720,13055,435.166333,7000083973,1280
856,720,13742,458.066333,7000098089,1280
857,720,14204,473.939367,7000110241,1280
858,720,5684,189.466333,7000097118,1280
859,720,9602,320.066333,7000076845,1280
860,720,19056,635.834367,7000109259,1280
861,720,31244,1041.466333,7000060110,1280
862,720,4486,149.682367,7000104762,1280
863,720,11381,379.366333,7000053681,1280
864,720,12058,402.334367,7000107518,1280
865,720,7822,260.733333,7000069285,1280
866,720,8413,280.433333,7000072005,1280
867,720,9560,318.666333,7000098188,1280
868,720,10863,362.099333,7000077370,1280
869,720,13707,457.356367,7000110487,1280
870,720,19869,662.299333,7000074731,1280
871,720,3119,104.070367,7000111595,1280
872,720,9259,308.941367,7000113429,1280
873,720,13609,453.633333,7000098522,1280
874,720,6025,200.833333,7000090856,1280
875,720,13624,454.133333,7000081821,1280
876,720,11339,377.966333,7000058137,1280
877,720,15176,505.866333,7000056212,1280
878,720,7908,263.599333,7000077766,1280
879,720,12925,430.833333,7000090657,1280
880,720,11965,398.833333,7000103840,1280
881,720,9793,326.433333,7000061913,1280
882,720,9264,308.799333,7000064216,1280
883,720,5404,180.133333,7000074823,1280
884,720,4895,163.166333,7000103065,1280
885,720,5069,169.135367,7000105057,1280
886,720,11121,371.070367,7000106745,1280
887,720,15540,517.999333,7000090460,1280
888,720,3117,103.899333,7000080171,1280
889,300,15713,524.290433,7000061720,534
890,720,15553,518.433333,7000077775,1280
891,720,11616,387.199333,7000078612,1280
892,720,3528,117.599333,7000097534,1280
893,720,14286,476.199333,7000091648,1280
894,720,13101,436.699333,7000099053,1280
895,720,15430,514.333333,7000062140,1280
896,720,17211,574.273367,7000111804,1280
897,720,15874,529.133333,7000074515,1280
898,720,7518,250.599333,7000103883,1280
899,720,7876,262.533333,7000096037,1280
900,720,13258,441.933333,7000065102,1280
901,720,2355,78.578367,7000106507,1280
902,720,17052,568.399333,7000077132,1280
903,720,13084,436.133333,7000060212,1280
904,720,8737,291.233333,7000083380,1280
905,720,5439,181.299333,7000066835,1280
906,720,10200,339.999333,7000081902,1280
907,720,5870,195.666333,7000068301,1280
908,720,14492,483.066333,7000071995,1280
909,720,3254,108.574367,7000109975,1280
910,720,15430,514.333333,7000080015,1280
911,720,13826,460.866333,7000099375,1280
912,720,14089,469.633333,7000055654,1280
913,720,3274,109.242367,7000108262,1280
914,720,10540,351.333333,7000061669,1280
915,720,14086,469.533333,7000054467,1280
916,720,17246,574.866333,7000079810,1280
917,720,8261,275.366333,7000076837,1280
918,720,14043,468.099333,7000094108,1280
919,720,2133,71.099333,7000100735,1280
920,720,16752,558.399333,7000088268,1280
921,720,36622,1220.733333,7000078328,1280
922,720,34990,1166.333333,7000103943,1280
923,720,2276,75.866333,7000070756,1280
924,720,15588,520.119367,7000112631,1280
925,720,11273,375.766333,7000054126,1280
926,720,13734,457.799333,7000076395,1280
927,720,15354,512.311367,7000109715,1280
928,720,23718,790.599333,7000092774,1280
929,720,12176,405.866333,7000079611,1280
930,720,1692,56.399333,7000069480,1280
931,720,14698,489.933333,7000097880,1280
932,720,10827,360.899333,7000091551,1280
933,720,16736,557.866333,7000095254,1280
934,720,8099,269.966333,7000079899,1280
935,720,16384,546.679367,7000109256,1280
936,720,15668,522.266333,7000073489,1280
937,720,1892,63.066333,7000061679,1280
938,720,13544,451.466333,7000103648,1280
939,720,22918,764.696367,7000112687,1280
940,720,2363,78.766333,7000059652,1280
941,720,14531,484.366333,7000079813,1280
942,720,5132,171.066333,7000082301,1280
943,720,40348,1346.277367,7000106073,1280
944,720,9993,333.432367,7000112635,1280
945,720,10236,341.199333,7000086280,1280
946,720,13266,442.641367,7000107023,1280
947,720,26077,869.233333,7000061923,1280
948,720,22235,741.166333,7000102856,1280
949,720,13862,462.528367,7000109906,1280
950,720,9492,316.399333,7000089526,1280
951,720,17264,575.466333,7000062860,1280
952,720,19114,637.133333,7000061947,1280
953,720,13739,457.966333,7000082883,1280
954,720,4460,148.814367,7000110477,1280
955,720,5716,190.533333,7000066840,1280
956,720,14231,474.366333,7000096867,1280
957,720,4124,137.466333,7000082514,1280
958,720,31198,1039.933333,7000075343,1280
959,720,15034,501.133333,7000081465,1280
960,720,12732,424.824367,7000104623,1280
961,720,15002,500.066333,7000090569,1280
962,720,18812,627.066333,7000091440,1280
963,720,20131,671.033333,7000100754,1280
964,720,16385,546.166333,7000091356,1280
965,720,6317,210.566333,7000070021,1280
966,720,2868,95.599333,7000094806,1280
967,720,8263,275.433333,7000096034,1280
968,720,6418,213.933333,7000080401,1280
969,720,12695,423.166333,7000091965,1280
970,720,10712,357.066333,7000066528,1280
971,720,10050,334.999333,7000075336,1280
972,720,9933,331.099333,7000077990,1280
973,720,7014,233.799333,7000085625,1280
974,720,3576,119.199333,7000072088,1280
975,720,7687,256.233333,7000056585,1280
976,720,13416,447.199333,7000075649,1280
977,720,3384,112.799333,7000066834,1280
978,720,3714,123.799333,7000084117,1280
979,720,17107,570.233333,7000064262,1280
980,720,13958,465.266333,7000095920,1280
981,720,12728,424.690367,7000113455,1280
982,720,1631,54.366333,7000055762,1280
983,720,10326,344.199333,7000082212,1280
984,720,17733,591.099333,7000086482,1280
985,720,14046,468.199333,7000053894,1280
986,720,5952,198.399333,7000090808,1280
987,720,6463,215.433333,7000100546,1280
988,720,10430,347.666333,7000093904,1280
989,720,15303,510.609367,7000110689,1280
990,720,11731,391.033333,7000083388,1280
991,720,16978,565.933333,7000069230,1280
992,720,5454,181.799333,7000091879,1280
993,720,13271,442.808367,7000106185,1280
994,720,9716,323.866333,7000077567,1280
995,720,3540,117.999333,7000066837,1280
996,720,3754,125.133333,7000059412,1280
997,720,14315,477.166333,7000093715,1280
998,720,7417,247.233333,7000082004,1280
999,720,14575,486.318367,7000106178,1280
1000,720,9656,321.866333,7000062893,1280
1001,720,12007,400.233333,7000084088,1280
1002,720,13135,438.270367,7000112004,1280
1003,720,11884,396.133333,7000071509,1280
1004,720,12959,432.398367,7000105256,1280
1005,720,5095,169.833333,7000076322,1280
1006,720,8408,280.266333,7000077783,1280
1007,720,7512,250.399333,7000083850,1280
1008,720,7947,264.899333,7000080927,1280
1009,720,6656,221.866333,7000085341,1280
1010,720,20848,694.933333,7000087556,1280
1011,720,12104,403.466333,7000085403,1280
1012,720,18660,621.999333,7000090360,1280
1013,720,15143,505.271367,7000104991,1280
1014,720,8903,296.766333,7000082625,1280
1015,720,11560,385.333333,7000054667,1280
1016,720,18627,620.899333,7000085263,1280
1017,720,9238,307.933333,7000082425,1280
1018,720,13471,449.482367,7000105899,1280
1019,720,7132,237.733333,7000054545,1280
1020,720,11713,390.433333,7000053794,1280
1021,720,7340,244.666333,7000082107,1280
1022,720,7102,236.733333,7000096907,1280
1023,720,12660,421.999333,7000068556,1280
1024,720,13127,437.566333,7000065322,1280
1025,720,10651,355.388367,7000105180,1280
1026,720,3331,111.144367,7000113418,1280
1027,720,8429,280.966333,7000087770,1280
1028,720,15228,507.599333,7000077556,1280
1029,720,7349,244.966333,7000078025,1280
1030,720,9491,316.682367,7000107378,1280
1031,720,4670,155.821367,7000105351,1280
1032,720,15697,523.233333,7000063847,1280
1033,720,18201,607.306367,7000108765,1280
1034,720,1904,63.466333,7000059776,1280
1035,720,18459,615.299333,7000061917,1280
1036,720,10176,339.199333,7000077401,1280
1037,720,32098,1069.933333,7000075742,1280
1038,720,4587,153.052367,7000106406,1280
1039,720,12208,406.933333,7000055764,1280
1040,720,22594,753.133333,7000090758,1280
1041,720,4993,166.433333,7000074378,1280
1042,720,10774,359.133333,7000061433,1280
1043,720,13388,446.266333,7000079316,1280
1044,720,14588,486.266333,7000101314,1280
1045,720,13665,455.955367,7000106422,1280
1046,720,6145,204.833333,7000065210,1280
1047,720,12640,421.333333,7000054465,1280
1048,720,14060,469.134367,7000108544,1280
1049,720,3966,132.199333,7000082209,1280
1050,720,20199,673.299333,7000085352,1280
1051,720,14408,480.266333,7000084361,1280
1052,720,12735,424.499333,7000065239,1280
1053,720,14935,497.833333,7000101240,1280
1054,720,44083,1469.433333,7000100351,1280
1055,720,8018,267.266333,7000078020,1280
1056,720,3408,113.713367,7000105454,1280
1057,720,12417,413.899333,7000082106,1280
1058,720,1332,44.444367,7000106994,1280
1059,720,23440,781.333333,7000085684,1280
1060,720,4869,162.299333,7000093206,1280
1061,720,7606,253.533333,7000064174,1280
1062,720,7731,257.699333,7000078546,1280
1063,720,5055,168.668367,7000112184,1280
1064,720,13806,460.659367,7000104948,1280
1065,720,4389,146.299333,7000092659,1280
1066,720,7937,264.566333,7000065018,1280
1067,720,15249,508.299333,7000090855,1280
1068,720,13374,445.799333,7000084174,1280
1069,720,1887,62.899333,7000093057,1280
1070,720,14656,488.533333,7000079605,1280
1071,720,10848,361.961367,7000113154,1280
1072,720,14413,480.433333,7000061662,1280
1073,720,31489,1049.633333,7000100260,1280
1074,720,4137,138.037367,7000112216,1280
1075,720,13239,441.299333,7000060394,1280
1076,720,8108,270.536367,7000109592,1280
1077,720,2591,86.366333,7000054127,1280
1078,720,14467,482.233333,7000054461,1280
1079,720,5378,179.445367,7000110489,1280
1080,720,12475,415.833333,7000103266,1280
1081,720,6246,208.199333,7000069853,1280
1082,720,9088,303.235367,7000113092,1280
1083,720,15465,515.499333,7000073225,1280
1084,720,1671,55.699333,7000064695,1280
1085,720,11546,384.866333,7000090976,1280
1086,720,9044,301.767367,7000112091,1280
1087,720,4542,151.399333,7000102738,1280
1088,720,3862,128.861367,7000108538,1280
1089,720,8254,275.408367,7000105385,1280
1090,720,9444,314.799333,7000070294,1280
1091,720,10512,350.750367,7000111114,1280
1092,720,3791,126.492367,7000105718,1280
1093,720,11056,368.901367,7000107387,1280
1094,720,4569,152.299333,7000082517,1280
1095,720,7773,259.099333,7000077417,1280
1096,720,1916,63.866333,7000065528,1280
1097,720,15873,529.099333,7000070934,1280
1098,720,8776,292.533333,7000061958,1280
1099,720,10831,361.033333,7000080468,1280
1100,720,2539,84.717367,7000111990,1280
1101,720,11344,378.133333,7000080333,1280
1102,720,14205,473.973367,7000105849,1280
1103,300,36677,1222.566667,7000075550,534
1104,720,19209,640.299333,7000073628,1280
1105,720,5243,174.941367,7000109945,1280
1106,720,26686,889.533333,7000074787,1280
1107,720,12526,417.950367,7000112223,1280
1108,720,4350,144.999333,7000084119,1280
1109,720,23483,782.766333,7000074425,1280
1110,720,10149,338.299333,7000102754,1280
1111,720,7539,251.299333,7000065416,1280
1112,720,8718,290.599333,7000088286,1280
1113,720,6014,200.666367,7000106598,1280
1114,720,7145,238.166333,7000082403,1280
1115,720,15395,513.166333,7000064696,1280
1116,720,13692,456.399333,7000088144,1280
1117,720,6958,231.933333,7000078547,1280
1118,720,14930,498.163367,7000110603,1280
1119,720,12445,414.833333,7000078609,1280
1120,720,5386,179.533333,7000076510,1280
1121,720,17090,569.666333,7000091442,1280
1122,720,15548,518.266333,7000092661,1280
1123,720,3503,116.766333,7000088437,1280
1124,720,13091,436.366333,7000092858,1280
1125,720,4872,162.399333,7000062906,1280
1126,720,11354,378.466333,7000092976,1280
1127,720,17067,568.899333,7000089291,1280
1128,720,8142,271.399333,7000072812,1280
1129,720,15199,507.139367,7000105165,1280
1130,720,13961,465.366333,7000062982,1280
1131,720,7928,264.266333,7000079057,1280
1132,720,4184,139.466333,7000090549,1280
1133,720,5153,171.766333,7000097307,1280
